,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,visibility,weather,wind
180,stations,{'all': 48},200,"{'lon': -59.66, 'lat': -33.68}",1547587309,3428576,"{'temp': 296.844, 'pressure': 1021.43, 'humidity': 85, 'temp_min': 296.844, 'temp_max': 296.844, 'sea_level': 1022.14, 'grnd_level': 1021.43}",San Pedro,,,"{'message': 0.0039, 'country': 'AR', 'sunrise': 1547543073, 'sunset': 1547593903}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.33, 'deg': 170.5}"
181,stations,{'all': 0},200,"{'lon': 62.33, 'lat': 25.12}",1547587310,1177446,"{'temp': 293.519, 'pressure': 1026.45, 'humidity': 96, 'temp_min': 293.519, 'temp_max': 293.519, 'sea_level': 1030.4, 'grnd_level': 1026.45}",Gwadar,,,"{'message': 0.0041, 'country': 'PK', 'sunrise': 1547519862, 'sunset': 1547558578}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.63, 'deg': 263}"
182,stations,{'all': 75},200,"{'lon': -79.75, 'lat': -2.03}",1547586000,3650121,"{'temp': 301.15, 'pressure': 1008, 'humidity': 78, 'temp_min': 301.15, 'temp_max': 301.15}",Olinda,,,"{'type': 1, 'id': 8534, 'message': 0.0033, 'country': 'EC', 'sunrise': 1547551316, 'sunset': 1547595327}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 110}"
183,stations,{'all': 0},200,"{'lon': 99.63, 'lat': 56.08}",1547587310,1507636,"{'temp': 248.569, 'pressure': 984.06, 'humidity': 57, 'temp_min': 248.569, 'temp_max': 248.569, 'sea_level': 1035.35, 'grnd_level': 984.06}",Chunskiy,,,"{'message': 0.0043, 'country': 'RU', 'sunrise': 1547516566, 'sunset': 1547543983}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.53, 'deg': 136.5}"
184,stations,{'all': 40},200,"{'lon': 139.49, 'lat': -20.73}",1547586000,2065594,"{'temp': 303.15, 'pressure': 1011, 'humidity': 55, 'temp_min': 303.15, 'temp_max': 303.15}",Mount Isa,,,"{'type': 1, 'id': 9495, 'message': 0.0036, 'country': 'AU', 'sunrise': 1547496841, 'sunset': 1547544531}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.1, 'deg': 240}"
185,stations,{'all': 75},200,"{'lon': 147.26, 'lat': -43.03}",1547586000,2158744,"{'temp': 290.15, 'pressure': 1010, 'humidity': 63, 'temp_min': 290.15, 'temp_max': 290.15}",Margate,,,"{'type': 1, 'id': 9545, 'message': 0.0043, 'country': 'AU', 'sunrise': 1547491840, 'sunset': 1547545780}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.1, 'deg': 160}"
186,stations,{'all': 75},200,"{'lon': -16.33, 'lat': 33.08}",1547584200,2270385,"{'temp': 289.15, 'pressure': 1024, 'humidity': 63, 'temp_min': 289.15, 'temp_max': 289.15}",Camacha,,,"{'type': 1, 'id': 6902, 'message': 0.0031, 'country': 'PT', 'sunrise': 1547539702, 'sunset': 1547576507}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.1, 'deg': 360}"
187,stations,{'all': 75},200,"{'lon': 25.74, 'lat': 35.01}",1547583600,261814,"{'temp': 282.15, 'pressure': 1006, 'humidity': 81, 'temp_min': 282.15, 'temp_max': 282.15}",Ierapetra,,,"{'type': 1, 'id': 6616, 'message': 0.0033, 'country': 'GR', 'sunrise': 1547529868, 'sunset': 1547566144}",9000.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]","{'speed': 8.7, 'deg': 30}"
188,stations,{'all': 90},200,"{'lon': 11.92, 'lat': 50.32}",1547582160,2902768,"{'temp': 276.15, 'pressure': 1016, 'humidity': 93, 'temp_min': 276.15, 'temp_max': 276.15}",Hof,,,"{'type': 1, 'id': 1836, 'message': 0.0041, 'country': 'DE', 'sunrise': 1547535949, 'sunset': 1547566707}",16091391.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 260}"
189,stations,{'all': 20},200,"{'lon': -25.43, 'lat': 37.72}",1547584200,3372472,"{'temp': 288.15, 'pressure': 1027, 'humidity': 82, 'temp_min': 288.15, 'temp_max': 288.15}",Vila Franca do Campo,,,"{'type': 1, 'id': 6899, 'message': 0.0031, 'country': 'PT', 'sunrise': 1547542536, 'sunset': 1547578045}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.78, 'deg': 311.5}"
190,stations,{'all': 68},200,"{'lon': 111.9, 'lat': -8.09}",1547587313,1648082,"{'temp': 294.169, 'pressure': 977.09, 'humidity': 92, 'temp_min': 294.169, 'temp_max': 294.169, 'sea_level': 1020.54, 'grnd_level': 977.09}",Boyolangu,,,"{'message': 0.0503, 'country': 'ID', 'sunrise': 1547504739, 'sunset': 1547549886}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.18, 'deg': 194.5}"
191,stations,{'all': 100},200,"{'lon': 44.28, 'lat': -20.3}",1547587313,1058381,"{'temp': 302.169, 'pressure': 1019.97, 'humidity': 86, 'temp_min': 302.169, 'temp_max': 302.169, 'sea_level': 1025.76, 'grnd_level': 1019.97}",Morondava,,,"{'message': 0.0025, 'country': 'MG', 'sunrise': 1547519748, 'sunset': 1547567335}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.98, 'deg': 230}"
192,stations,{'all': 20},200,"{'lon': -55.83, 'lat': -21.16}",1547587314,3456288,"{'temp': 307.194, 'pressure': 991.35, 'humidity': 45, 'temp_min': 307.194, 'temp_max': 307.194, 'sea_level': 1022.56, 'grnd_level': 991.35}",Nioaque,,,"{'message': 0.0031, 'country': 'BR', 'sunrise': 1547543693, 'sunset': 1547591454}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.38, 'deg': 340}"
193,stations,{'all': 36},200,"{'lon': 28.98, 'lat': 39.09}",1547587314,300791,"{'temp': 269.569, 'pressure': 910.29, 'humidity': 90, 'temp_min': 269.569, 'temp_max': 269.569, 'sea_level': 1022.06, 'grnd_level': 910.29}",Simav,,,"{'message': 0.0035, 'country': 'TR', 'sunrise': 1547529689, 'sunset': 1547564769}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.23, 'deg': 347.5}"
194,stations,{'all': 36},200,"{'lon': 70.52, 'lat': 28.81}",1547587314,1162275,"{'temp': 283.194, 'pressure': 1020.21, 'humidity': 88, 'temp_min': 283.194, 'temp_max': 283.194, 'sea_level': 1031.17, 'grnd_level': 1020.21}",Zahir Pir,,,"{'message': 0.0035, 'country': 'PK', 'sunrise': 1547518324, 'sunset': 1547556185}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 0.63, 'deg': 67.5005}"
195,stations,{'all': 75},200,"{'lon': -64.78, 'lat': 32.3}",1547585700,3573197,"{'temp': 291.15, 'pressure': 1014, 'humidity': 72, 'temp_min': 291.15, 'temp_max': 291.15}",Hamilton,,,"{'type': 1, 'id': 8816, 'message': 0.0034, 'country': 'BM', 'sunrise': 1547551227, 'sunset': 1547588244}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 4.1, 'deg': 260}"
196,stations,{'all': 8},200,"{'lon': 125.49, 'lat': 58.84}",1547587315,2019135,"{'temp': 237.869, 'pressure': 966.39, 'humidity': 51, 'temp_min': 237.869, 'temp_max': 237.869, 'sea_level': 1047.79, 'grnd_level': 966.39}",Nizhniy Kuranakh,,,"{'message': 0.0247, 'country': 'RU', 'sunrise': 1547511407, 'sunset': 1547536729}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 1.88, 'deg': 341.5}"
197,stations,{'all': 32},200,"{'lon': 92.75, 'lat': 11.67}",1547587315,1259385,"{'temp': 300.744, 'pressure': 1024.26, 'humidity': 100, 'temp_min': 300.744, 'temp_max': 300.744, 'sea_level': 1024.61, 'grnd_level': 1024.26}",Port Blair,,,"{'message': 0.0035, 'country': 'IN', 'sunrise': 1547511182, 'sunset': 1547552647}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 6.63, 'deg': 21.0005}"
198,stations,{'all': 0},200,"{'lon': 78.62, 'lat': 30.78}",1547587316,1253628,"{'temp': 273.569, 'pressure': 786.35, 'humidity': 68, 'temp_min': 273.569, 'temp_max': 273.569, 'sea_level': 1034.58, 'grnd_level': 786.35}",Lata,,,"{'message': 0.0032, 'country': 'IN', 'sunrise': 1547516622, 'sunset': 1547553999}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.18, 'deg': 32.0005}"
199,stations,{'all': 48},200,"{'lon': 80.41, 'lat': 8.34}",1547587316,1251081,"{'temp': 295.919, 'pressure': 1014.7, 'humidity': 91, 'temp_min': 295.919, 'temp_max': 295.919, 'sea_level': 1025.62, 'grnd_level': 1014.7}",Anuradhapura,,,"{'message': 0.0026, 'country': 'LK', 'sunrise': 1547513828, 'sunset': 1547555924}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.58, 'deg': 31.0005}"
200,stations,{'all': 8},200,"{'lon': -44.46, 'lat': -18.36}",1547587316,3465512,"{'temp': 307.419, 'pressure': 953.9, 'humidity': 30, 'temp_min': 307.419, 'temp_max': 307.419, 'sea_level': 1023.86, 'grnd_level': 953.9}",Corinto,,,"{'message': 0.0036, 'country': 'BR', 'sunrise': 1547541262, 'sunset': 1547588429}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 1.68, 'deg': 49.5005}"
201,stations,{'all': 75},200,"{'lon': -169.92, 'lat': -19.06}",1547586000,4036284,"{'temp': 303.15, 'pressure': 1008, 'humidity': 74, 'temp_min': 303.15, 'temp_max': 303.15}",Alofi,,,"{'type': 1, 'id': 7306, 'message': 0.0235, 'country': 'NU', 'sunrise': 1547571312, 'sunset': 1547618613}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 90}"
202,stations,{'all': 80},200,"{'lon': 39.51, 'lat': 68.05}",1547587317,556268,"{'temp': 258.694, 'pressure': 980.01, 'humidity': 79, 'temp_min': 258.694, 'temp_max': 258.694, 'sea_level': 1006.41, 'grnd_level': 980.01}",Ostrovnoy,,,"{'message': 0.0029, 'country': 'RU', 'sunrise': 1547538820, 'sunset': 1547550607}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.38, 'deg': 76.5005}"
203,stations,{'all': 36},200,"{'lon': 125.42, 'lat': 11.9}",1547587317,1684659,"{'temp': 298.069, 'pressure': 1015.19, 'humidity': 94, 'temp_min': 298.069, 'temp_max': 298.069, 'sea_level': 1025.09, 'grnd_level': 1015.19}",Taft,,,"{'message': 0.0029, 'country': 'PH', 'sunrise': 1547503362, 'sunset': 1547544781}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.98, 'deg': 50.5005}"
204,stations,{'all': 1},200,"{'lon': -82.78, 'lat': 34.65}",1547585700,4590762,"{'temp': 282.79, 'pressure': 1022, 'humidity': 58, 'temp_min': 281.45, 'temp_max': 284.35}",Pendleton,,,"{'type': 1, 'id': 3596, 'message': 0.0042, 'country': 'US', 'sunrise': 1547555858, 'sunset': 1547592255}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.1, 'deg': 250}"
205,stations,{'all': 92},200,"{'lon': -151.02, 'lat': -16.7}",1547587318,4034496,"{'temp': 301.944, 'pressure': 1023.05, 'humidity': 98, 'temp_min': 301.944, 'temp_max': 301.944, 'sea_level': 1024.16, 'grnd_level': 1023.05}",Fare,,,"{'message': 0.0047, 'country': 'PF', 'sunrise': 1547567019, 'sunset': 1547613833}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.43, 'deg': 30.5005}"
206,stations,{'all': 75},200,"{'lon': 32.53, 'lat': 34.92}",1547584200,146639,"{'temp': 286.79, 'pressure': 1004, 'humidity': 77, 'temp_min': 286.15, 'temp_max': 288.15}",Lasa,,,"{'type': 1, 'id': 6374, 'message': 0.0096, 'country': 'CY', 'sunrise': 1547528226, 'sunset': 1547564526}",4000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 8.2, 'deg': 230, 'gust': 13.9}"
207,stations,{'all': 0},200,"{'lon': 166.1, 'lat': 60.47}",1547587318,2120591,"{'temp': 239.169, 'pressure': 1007.97, 'humidity': 47, 'temp_min': 239.169, 'temp_max': 239.169, 'sea_level': 1029.94, 'grnd_level': 1007.97}",Tilichiki,,,"{'message': 0.0134, 'country': 'RU', 'sunrise': 1547502402, 'sunset': 1547526238}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.88, 'deg': 331.5}"
208,stations,{'all': 0},200,"{'lon': 72.61, 'lat': 61.09}",1547586000,1497917,"{'temp': 257.15, 'pressure': 1011, 'humidity': 84, 'temp_min': 257.15, 'temp_max': 257.15}",Nefteyugansk,,,"{'type': 1, 'id': 8987, 'message': 0.0247, 'country': 'RU', 'sunrise': 1547525120, 'sunset': 1547548406}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2, 'deg': 200}"
209,stations,{'all': 40},200,"{'lon': -22.43, 'lat': 63.84}",1547586000,3416888,"{'temp': 272.2, 'pressure': 999, 'humidity': 79, 'temp_min': 271.15, 'temp_max': 273.15}",Grindavik,,,"{'type': 1, 'id': 90, 'message': 0.0033, 'country': 'IS', 'sunrise': 1547549512, 'sunset': 1547569648}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 9.3, 'deg': 40}"
210,stations,{'all': 75},200,"{'lon': 5.65, 'lat': 58.89}",1547585400,3137942,"{'temp': 280.15, 'pressure': 998, 'humidity': 75, 'temp_min': 280.15, 'temp_max': 280.15}",Sola,,,"{'type': 1, 'id': 1680, 'message': 0.004, 'country': 'NO', 'sunrise': 1547540161, 'sunset': 1547565513}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.2, 'deg': 280}"
211,stations,{'all': 92},200,"{'lon': -2.89, 'lat': 54.57}",1547581800,2640416,"{'temp': 279.15, 'pressure': 1004, 'humidity': 100, 'temp_min': 279.15, 'temp_max': 279.15}",Sandwick,,,"{'type': 1, 'id': 1431, 'message': 0.003, 'country': 'GB', 'sunrise': 1547540663, 'sunset': 1547569107}",10000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 12.3, 'deg': 240}"
212,stations,{'all': 32},200,"{'lon': -56.83, 'lat': -26.98}",1547587320,3437029,"{'temp': 304.369, 'pressure': 1010.65, 'humidity': 75, 'temp_min': 304.369, 'temp_max': 304.369, 'sea_level': 1020.56, 'grnd_level': 1010.65}",San Patricio,{'3h': 3.965},,"{'message': 0.0031, 'country': 'PY', 'sunrise': 1547543267, 'sunset': 1547592357}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 2.68, 'deg': 320.5}"
213,stations,{'all': 75},200,"{'lon': -35.46, 'lat': -5.2}",1547586000,3386213,"{'temp': 301.15, 'pressure': 1013, 'humidity': 74, 'temp_min': 301.15, 'temp_max': 301.15}",Touros,,,"{'type': 1, 'id': 8452, 'message': 0.0038, 'country': 'BR', 'sunrise': 1547540389, 'sunset': 1547584988}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.2, 'deg': 160}"
214,stations,{'all': 0},200,"{'lon': 152.91, 'lat': -31.43}",1547586000,2152659,"{'temp': 298.15, 'pressure': 1010, 'humidity': 69, 'temp_min': 298.15, 'temp_max': 298.15}",Port Macquarie,,,"{'type': 1, 'id': 9610, 'message': 0.0029, 'country': 'AU', 'sunrise': 1547492333, 'sunset': 1547542587}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.1, 'deg': 40}"
215,stations,{'all': 90},200,"{'lon': -52.73, 'lat': 47.66}",1547583960,6167817,"{'temp': 275.15, 'pressure': 988, 'humidity': 100, 'temp_min': 275.15, 'temp_max': 275.15}",Torbay,,,"{'type': 1, 'id': 998, 'message': 0.0041, 'country': 'CA', 'sunrise': 1547550850, 'sunset': 1547582844}",3219.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 8.7, 'deg': 150, 'gust': 11.8}"
216,stations,{'all': 0},200,"{'lon': 10.7, 'lat': 63.83}",1547585400,7626384,"{'temp': 266.25, 'pressure': 996, 'humidity': 92, 'temp_min': 263.15, 'temp_max': 269.15}",Hovd,,,"{'type': 1, 'id': 1676, 'message': 0.0037, 'country': 'NO', 'sunrise': 1547541567, 'sunset': 1547561687}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.6, 'deg': 150}"
217,stations,{'all': 0},200,"{'lon': 29.09, 'lat': 70.86}",1547585400,780687,"{'temp': 264.85, 'pressure': 993, 'humidity': 85, 'temp_min': 264.15, 'temp_max': 266.15}",Berlevag,,,"{'type': 1, 'id': 1620, 'message': 0.0401, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.2, 'deg': 240}"
218,stations,{'all': 40},200,"{'lon': 125.19, 'lat': 1.44}",1547586000,1648636,"{'temp': 297.15, 'pressure': 1009, 'humidity': 94, 'temp_min': 297.15, 'temp_max': 297.15}",Bitung,,,"{'type': 1, 'id': 9356, 'message': 0.0045, 'country': 'ID', 'sunrise': 1547502438, 'sunset': 1547545811}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'speed': 1}
219,stations,{'all': 40},200,"{'lon': 118.58, 'lat': -20.31}",1547586000,2063042,"{'temp': 302.15, 'pressure': 1005, 'humidity': 89, 'temp_min': 302.15, 'temp_max': 302.15}",Port Hedland,,,"{'type': 1, 'id': 9585, 'message': 0.0032, 'country': 'AU', 'sunrise': 1547501907, 'sunset': 1547549504}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.6, 'deg': 330}"
220,stations,{'all': 64},200,"{'lon': 113.68, 'lat': -7.74}",1547587323,1648918,"{'temp': 295.969, 'pressure': 984.3, 'humidity': 100, 'temp_min': 295.969, 'temp_max': 295.969, 'sea_level': 1020.15, 'grnd_level': 984.3}",Kalianget,,,"{'message': 0.0029, 'country': 'ID', 'sunrise': 1547504345, 'sunset': 1547549426}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.98, 'deg': 247}"
221,stations,{'all': 90},200,"{'lon': -61.36, 'lat': 45.62}",1547582580,6111867,"{'temp': 268.15, 'pressure': 1007, 'humidity': 79, 'temp_min': 268.15, 'temp_max': 268.15}",Port Hawkesbury,,,"{'type': 1, 'id': 876, 'message': 0.0033, 'country': 'CA', 'sunrise': 1547552502, 'sunset': 1547585334}",14484.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 7.7, 'deg': 320, 'gust': 14.4}"
222,stations,{'all': 0},200,"{'lon': 105.92, 'lat': 49.49}",1547587323,2031964,"{'temp': 250.194, 'pressure': 918, 'humidity': 30, 'temp_min': 250.194, 'temp_max': 250.194, 'sea_level': 1045.64, 'grnd_level': 918}",Darhan,,,"{'message': 0.0028, 'country': 'MN', 'sunrise': 1547513203, 'sunset': 1547544322}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.78, 'deg': 181.5}"
223,stations,{'all': 100},200,"{'lon': -53.21, 'lat': 5.48}",1547587323,3381428,"{'temp': 299.419, 'pressure': 1021.75, 'humidity': 79, 'temp_min': 299.419, 'temp_max': 299.419, 'sea_level': 1026.45, 'grnd_level': 1021.75}",Iracoubo,,,"{'message': 0.003, 'country': 'GF', 'sunrise': 1547545636, 'sunset': 1547588267}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 2.78, 'deg': 59.5005}"
224,stations,{'all': 75},200,"{'lon': 32.57, 'lat': 34.78}",1547584200,146214,"{'temp': 286.82, 'pressure': 1004, 'humidity': 77, 'temp_min': 286.15, 'temp_max': 288.15}",Nata,,,"{'type': 1, 'id': 6374, 'message': 0.0031, 'country': 'CY', 'sunrise': 1547528197, 'sunset': 1547564535}",4000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 8.2, 'deg': 230, 'gust': 13.9}"
225,stations,{'all': 90},200,"{'lon': -122.67, 'lat': 45.52}",1547585580,5746545,"{'temp': 278.14, 'pressure': 1011, 'humidity': 54, 'temp_min': 277.05, 'temp_max': 279.25}",Portland,,,"{'type': 1, 'id': 5321, 'message': 0.0279, 'country': 'US', 'sunrise': 1547567191, 'sunset': 1547600080}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 6.7, 'deg': 100}"
226,stations,{'all': 90},200,"{'lon': -84.6, 'lat': 37.09}",1547585700,4308922,"{'temp': 273.15, 'pressure': 1025, 'humidity': 69, 'temp_min': 273.15, 'temp_max': 273.15}",Somerset,,,"{'type': 1, 'id': 5871, 'message': 0.0037, 'country': 'US', 'sunrise': 1547556640, 'sunset': 1547592349}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 250}"
227,stations,{'all': 75},200,"{'lon': 13.53, 'lat': 48.64}",1547585400,3220813,"{'temp': 277.15, 'pressure': 1018, 'humidity': 64, 'temp_min': 277.15, 'temp_max': 277.15}",Wanning,,,"{'type': 1, 'id': 6874, 'message': 0.0307, 'country': 'AT', 'sunrise': 1547535170, 'sunset': 1547566712}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 9.3, 'deg': 260}"
228,stations,{'all': 24},200,"{'lon': 159.59, 'lat': -8.15}",1547587325,2109528,"{'temp': 298.919, 'pressure': 1010, 'humidity': 100, 'temp_min': 298.919, 'temp_max': 298.919, 'sea_level': 1019.1, 'grnd_level': 1010}",Buala,,,"{'message': 0.0033, 'country': 'SB', 'sunrise': 1547493284, 'sunset': 1547538444}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.98, 'deg': 58.5005}"
229,stations,{'all': 90},200,"{'lon': -81.24, 'lat': 32.3}",1547585760,4218882,"{'temp': 284.38, 'pressure': 1023, 'humidity': 63, 'temp_min': 283.95, 'temp_max': 284.85}",Rincon,,,"{'type': 1, 'id': 5775, 'message': 0.004, 'country': 'US', 'sunrise': 1547555177, 'sunset': 1547592197}",16093.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]","{'speed': 2.1, 'deg': 20}"
230,stations,{'all': 0},200,"{'lon': 12.77, 'lat': 26.59}",1547587326,2219235,"{'temp': 274.269, 'pressure': 963.88, 'humidity': 74, 'temp_min': 274.269, 'temp_max': 274.269, 'sea_level': 1036.69, 'grnd_level': 963.88}",Awbari,,,"{'message': 0.0033, 'country': 'LY', 'sunrise': 1547531923, 'sunset': 1547570312}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.33, 'deg': 3.00046}"
